league,season,club,matches,possession,possession_against,xg_final,xg_final_against,xg_np,xg_np_against,xgot,xgot_against,shots,shots_against,shots_on_target,shots_on_target_against,shots_inside_box,shots_inside_box_against,big_chances,big_chances_against,corners,corners_against,passes,passes_against,accurate_passes,accurate_passes_against,touches_opp_box,touches_opp_box_against,tackles,tackles_against,interceptions,interceptions_against,clearances,clearances_against,fouls,fouls_against,yellow_cards,yellow_cards_against,red_cards,red_cards_against,saves,saves_against,final_third_entries,final_third_entries_against,ball_recoveries,ball_recoveries_against,dispossessed,dispossessed_against,km_covered,km_covered_against,sprints,sprints_against,opp_half_passes,opp_half_passes_against,pass_accuracy
Eerste Divisie,22/23,Roda JC,38,53.578947368421055,46.421052631578945,1.302905156140496,1.1647992863212735,,,,,13.236842105263158,11.236842105263158,5.026315789473684,4.473684210526316,8.236842105263158,7.0,1.75,1.7222222222222223,5.026315789473684,4.526315789473684,458.05263157894734,400.39473684210526,364.10526315789474,304.3157894736842,,,14.052631578947368,18.07894736842105,8.578947368421053,10.473684210526315,14.81578947368421,19.68421052631579,11.289473684210526,11.842105263157896,1.6842105263157894,2.0526315789473686,0.05263157894736842,0.07894736842105263,3.0,3.7027027027027026,63.526315789473685,58.473684210526315,,,9.447368421052632,8.18421052631579,,,,,,,0.7948983109272665
Eerste Divisie,22/23,TOP Oss,38,41.44736842105263,58.55263157894737,0.9245330178273691,1.6607089657502356,,,,,9.052631578947368,16.157894736842106,3.3684210526315788,6.184210526315789,5.7894736842105265,9.789473684210526,1.3333333333333333,2.5277777777777777,3.710526315789474,5.131578947368421,361.63157894736844,514.2894736842105,261.42105263157896,417.3157894736842,,,19.657894736842106,17.57894736842105,12.18421052631579,12.657894736842104,18.342105263157894,13.131578947368421,11.973684210526315,10.631578947368421,1.736842105263158,1.394736842105263,0.05263157894736842,0.05263157894736842,4.157894736842105,2.1578947368421053,62.78947368421053,69.10526315789474,,,9.526315789473685,11.157894736842104,,,,,,,0.7228933197496725
Eerste Divisie,22/23,Telstar,38,47.23684210526316,52.76315789473684,1.2212391779030363,1.1450400442856399,,,,,11.5,11.631578947368421,4.052631578947368,4.0,7.368421052631579,7.078947368421052,1.9166666666666667,1.6666666666666667,4.657894736842105,3.8947368421052633,398.1578947368421,450.60526315789474,305.2894736842105,358.39473684210526,,,16.63157894736842,19.68421052631579,11.631578947368421,10.5,15.578947368421053,17.81578947368421,12.210526315789474,13.921052631578947,1.3157894736842106,1.763157894736842,0.05263157894736842,0.07894736842105263,2.5789473684210527,2.8421052631578947,67.44736842105263,61.18421052631579,,,11.894736842105264,9.921052631578947,,,,,,,0.7667547918043622
Eerste Divisie,22/23,VVV-Venlo,38,47.28947368421053,52.71052631578947,1.3484414650177567,1.2250412047758317,,,,,13.736842105263158,12.947368421052632,5.0,4.526315789473684,9.078947368421053,7.868421052631579,1.8235294117647058,1.7058823529411764,5.342105263157895,5.2894736842105265,428.7631578947368,482.7368421052632,333.5263157894737,390.94736842105266,,,17.289473684210527,17.263157894736842,11.289473684210526,10.447368421052632,17.55263157894737,17.605263157894736,10.289473684210526,11.210526315789474,1.4736842105263157,1.736842105263158,0.02631578947368421,0.05263157894736842,3.0526315789473686,3.4473684210526314,57.36842105263158,63.5,,,10.105263157894736,10.394736842105264,,,,,,,0.7778800711962193
Eerste Divisie,22/23,Willem II,38,51.55263157894737,48.44736842105263,1.4286458471172225,0.8104284122553519,,,,,13.947368421052632,9.68421052631579,4.815789473684211,3.1315789473684212,8.789473684210526,5.447368421052632,2.138888888888889,0.8888888888888888,6.052631578947368,2.9210526315789473,456.44736842105266,438.2894736842105,357.5,336.7368421052632,,,16.13157894736842,15.921052631578947,9.894736842105264,10.578947368421053,13.605263157894736,23.605263157894736,9.789473684210526,10.657894736842104,1.5526315789473684,1.5526315789473684,0.05263157894736842,0.02631578947368421,2.0789473684210527,3.0789473684210527,67.05263157894737,58.73684210526316,,,9.473684210526315,9.263157894736842,,,,,,,0.7832228307869703
Eerste Divisie,23/24,ADO Den Haag,38,52.28947368421053,47.71052631578947,1.4457933638446552,1.1165849553637288,,,,,13.5,10.763157894736842,5.2894736842105265,4.052631578947368,8.710526315789474,6.605263157894737,2.108108108108108,1.6486486486486487,6.078947368421052,4.605263157894737,422.5263157894737,387.9736842105263,324.0,295.42105263157896,,,15.631578947368421,14.342105263157896,9.842105263157896,9.868421052631579,14.81578947368421,22.05263157894737,11.842105263157896,10.394736842105264,1.868421052631579,1.736842105263158,0.07894736842105263,0.05263157894736842,2.5789473684210527,3.289473684210526,70.8157894736842,55.68421052631579,58.68421052631579,56.39473684210526,8.105263157894736,8.447368421052632,,,,,,,0.7668161434977578
Eerste Divisie,23/24,Cambuur,38,51.36842105263158,48.63157894736842,1.562293178535535,1.3763718898383481,,,,,14.342105263157896,13.578947368421053,5.605263157894737,5.052631578947368,9.236842105263158,8.763157894736842,2.3157894736842106,1.7894736842105263,6.105263157894737,5.078947368421052,407.0,391.2105263157895,307.60526315789474,296.9736842105263,39.0,18.0,15.18421052631579,13.342105263157896,9.526315789473685,9.0,17.605263157894736,19.81578947368421,11.868421052631579,10.473684210526315,1.868421052631579,1.9210526315789473,0.05263157894736842,0.10526315789473684,3.1315789473684212,3.710526315789474,62.39473684210526,59.55263157894737,56.23684210526316,56.973684210526315,7.842105263157895,8.236842105263158,,,,,,,0.7557868873658348
Eerste Divisie,23/24,De Graafschap,38,52.36842105263158,47.63157894736842,1.4237424786008808,1.2198336716928389,,,,,13.868421052631579,11.921052631578947,5.2894736842105265,4.315789473684211,9.210526315789474,7.394736842105263,1.8918918918918919,1.7837837837837838,6.131578947368421,4.578947368421052,430.2105263157895,396.63157894736844,335.8157894736842,304.57894736842104,22.0,10.0,13.763157894736842,16.13157894736842,8.5,10.131578947368421,16.92105263157895,21.526315789473685,9.605263157894736,9.447368421052632,1.4736842105263157,1.3421052631578947,0.02631578947368421,0.02631578947368421,2.8947368421052633,3.6315789473684212,67.26315789473684,55.68421052631579,57.55263157894737,58.6578947368421,8.868421052631579,8.447368421052632,,,,,,,0.7805847810129679
Eerste Divisie,23/24,Den Bosch,38,44.63157894736842,55.36842105263158,1.00161774531505,1.2173570326564258,,,,,10.026315789473685,13.473684210526315,3.236842105263158,5.052631578947368,6.368421052631579,8.368421052631579,1.4857142857142858,1.3714285714285714,4.7105263157894735,5.552631578947368,381.92105263157896,477.63157894736844,292.05263157894734,387.7631578947368,,,16.31578947368421,16.342105263157894,9.289473684210526,9.394736842105264,18.55263157894737,16.236842105263158,10.578947368421053,11.18421052631579,1.9736842105263157,1.605263157894737,0.07894736842105263,0.05263157894736842,3.1578947368421053,2.236842105263158,48.973684210526315,63.921052631578945,55.026315789473685,58.78947368421053,9.81578947368421,9.605263157894736,,,,,,,0.7646937228691518
Eerste Divisie,23/24,Dordrecht,38,52.473684210526315,47.526315789473685,1.4098990473046284,1.3853917638110134,,,,,15.473684210526315,15.236842105263158,5.447368421052632,5.078947368421052,8.973684210526315,8.921052631578947,1.7297297297297298,1.7027027027027026,5.368421052631579,5.394736842105263,417.07894736842104,376.5,323.05263157894734,282.94736842105266,22.5,24.5,16.789473684210527,15.763157894736842,9.973684210526315,10.921052631578947,18.894736842105264,17.157894736842106,11.447368421052632,11.81578947368421,2.0526315789473686,1.5,0.07894736842105263,0.07894736842105263,3.6842105263157894,3.473684210526316,57.86842105263158,60.81578947368421,60.36842105263158,59.31578947368421,8.921052631578947,10.131578947368421,,,,,,,0.7745599091425327
Eerste Divisie,23/24,Eindhoven,38,46.26315789473684,53.73684210526316,1.2694394918967642,1.295640894177964,,,,,12.552631578947368,14.026315789473685,4.684210526315789,5.078947368421052,8.578947368421053,8.210526315789474,1.5675675675675675,1.6216216216216217,4.421052631578948,6.5,399.5,466.2894736842105,306.7368421052632,376.10526315789474,22.5625,22.0625,15.631578947368421,13.342105263157896,9.631578947368421,8.421052631578947,20.289473684210527,19.0,9.447368421052632,10.578947368421053,1.5,1.263157894736842,0.05263157894736842,0.05263157894736842,3.5789473684210527,3.473684210526316,55.73684210526316,70.02631578947368,57.921052631578945,60.26315789473684,7.578947368421052,8.868421052631579,,,,,,,0.7678018575851393
Eerste Divisie,23/24,Emmen,38,50.05263157894737,49.94736842105263,1.2703549574862343,1.1758133269929416,,,,,13.842105263157896,12.763157894736842,4.7105263157894735,4.342105263157895,7.947368421052632,8.31578947368421,1.6216216216216217,1.2972972972972974,4.631578947368421,5.631578947368421,434.2105263157895,428.6578947368421,328.89473684210526,324.8157894736842,17.0,28.666666666666668,16.973684210526315,13.157894736842104,11.105263157894736,10.236842105263158,20.210526315789473,21.394736842105264,12.131578947368421,10.842105263157896,1.7105263157894737,1.7894736842105263,0.07894736842105263,0.05263157894736842,2.8157894736842106,3.1315789473684212,68.07894736842105,63.473684210526315,59.921052631578945,60.921052631578945,7.526315789473684,9.605263157894736,,,,,,,0.7574545454545455
Eerste Divisie,23/24,Groningen,38,53.71052631578947,46.28947368421053,1.5981938144018142,0.7787476452203945,,,,,16.342105263157894,8.052631578947368,5.552631578947368,2.526315789473684,10.368421052631579,5.078947368421052,2.1666666666666665,1.0833333333333333,6.947368421052632,3.1578947368421053,458.2631578947368,398.6578947368421,358.4736842105263,292.5,30.333333333333332,8.333333333333334,14.868421052631579,15.68421052631579,10.368421052631579,10.68421052631579,11.842105263157896,21.657894736842106,10.894736842105264,10.973684210526315,1.394736842105263,1.9736842105263157,0.05263157894736842,0.02631578947368421,1.736842105263158,3.6578947368421053,73.5,52.60526315789474,61.71052631578947,58.60526315789474,8.552631578947368,8.421052631578947,,,,,,,0.7822441713563799
Eerste Divisie,23/24,Helmond Sport,38,48.578947368421055,51.421052631578945,1.1393263466951968,1.3920327028961517,,,,,11.526315789473685,13.552631578947368,4.2631578947368425,5.605263157894737,7.105263157894737,8.578947368421053,1.4736842105263157,1.8421052631578947,5.157894736842105,5.105263157894737,427.05263157894734,452.10526315789474,341.94736842105266,362.7368421052632,19.5,23.5,14.18421052631579,15.368421052631579,9.263157894736842,8.763157894736842,17.57894736842105,16.473684210526315,10.342105263157896,10.763157894736842,1.5789473684210527,1.736842105263158,0.05263157894736842,0.05263157894736842,4.078947368421052,2.789473684210526,55.18421052631579,64.60526315789474,57.8421052631579,58.13157894736842,8.921052631578947,7.2631578947368425,,,,,,,0.8007148139018979
Eerste Divisie,23/24,Jong AZ,38,52.81578947368421,47.18421052631579,1.2713722220597856,1.3845928573482518,,,,,12.289473684210526,13.578947368421053,4.7368421052631575,4.7631578947368425,7.342105263157895,8.973684210526315,2.0,1.9714285714285715,4.342105263157895,5.5,461.89473684210526,400.1842105263158,376.8157894736842,315.55263157894734,,,17.842105263157894,18.07894736842105,8.894736842105264,10.421052631578947,18.81578947368421,12.157894736842104,10.81578947368421,13.078947368421053,1.894736842105263,2.0789473684210527,0.05263157894736842,0.15789473684210525,3.0526315789473686,3.0789473684210527,57.1578947368421,58.6578947368421,56.8421052631579,57.71052631578947,8.68421052631579,9.473684210526315,,,,,,,0.8158044667274384
Eerste Divisie,23/24,Jong Ajax,38,54.76315789473684,45.23684210526316,1.1867828390522401,1.525158880476182,,,,,12.105263157894736,14.526315789473685,4.7105263157894735,5.921052631578948,6.868421052631579,9.657894736842104,1.7714285714285714,2.142857142857143,4.157894736842105,5.578947368421052,485.94736842105266,393.6842105263158,406.5263157894737,303.9736842105263,30.0,25.5,15.526315789473685,21.86842105263158,9.921052631578947,8.947368421052632,18.263157894736842,12.842105263157896,9.447368421052632,10.973684210526315,1.5789473684210527,1.631578947368421,0.0,0.10526315789473684,4.078947368421052,3.210526315789474,54.473684210526315,56.55263157894737,59.05263157894737,59.526315789473685,11.263157894736842,9.289473684210526,,,,,,,0.836564496913246
Eerste Divisie,23/24,Jong PSV,38,56.73684210526316,43.26315789473684,1.2844645391220455,1.5915997078896291,,,,,12.526315789473685,15.078947368421053,5.2105263157894735,5.921052631578948,7.5,10.394736842105264,1.763157894736842,2.0526315789473686,4.7894736842105265,5.7368421052631575,537.1052631578947,400.2894736842105,444.55263157894734,307.7894736842105,18.0,32.0,15.157894736842104,15.68421052631579,8.710526315789474,9.947368421052632,18.36842105263158,14.552631578947368,10.736842105263158,9.526315789473685,1.5263157894736843,1.131578947368421,0.10526315789473684,0.07894736842105263,3.763157894736842,3.5526315789473686,58.94736842105263,60.0,61.44736842105263,60.473684210526315,8.552631578947368,9.0,,,,,,,0.8276825085742283
Eerste Divisie,23/24,Jong Utrecht,38,45.13157894736842,54.86842105263158,1.0826457328633736,1.6002480056154436,,,,,10.947368421052632,14.552631578947368,4.157894736842105,5.657894736842105,6.842105263157895,9.342105263157896,1.4324324324324325,2.4864864864864864,4.421052631578948,5.447368421052632,399.2631578947368,486.5,299.44736842105266,385.55263157894734,19.5,31.5,15.947368421052632,15.342105263157896,9.868421052631579,11.0,19.105263157894736,14.473684210526315,12.447368421052632,10.868421052631579,2.026315789473684,1.4210526315789473,0.10526315789473684,0.05263157894736842,3.763157894736842,3.236842105263158,58.1578947368421,66.97368421052632,60.31578947368421,61.78947368421053,9.157894736842104,9.31578947368421,,,,,,,0.75
Eerste Divisie,23/24,MVV,38,47.473684210526315,52.526315789473685,1.1664629767342818,1.5617708781964599,,,,,10.763157894736842,16.526315789473685,4.2894736842105265,5.815789473684211,7.2894736842105265,10.18421052631579,1.6944444444444444,2.0,4.052631578947368,5.315789473684211,441.2105263157895,482.92105263157896,343.5263157894737,390.89473684210526,18.5,28.0,13.605263157894736,14.842105263157896,9.210526315789474,11.236842105263158,18.31578947368421,14.605263157894736,11.131578947368421,8.605263157894736,1.263157894736842,1.394736842105263,0.10526315789473684,0.0,4.2894736842105265,2.6842105263157894,56.63157894736842,66.34210526315789,62.8421052631579,62.71052631578947,9.947368421052632,7.7105263157894735,,,,,,,0.7785995467016581
Eerste Divisie,23/24,NAC Breda,38,52.973684210526315,47.026315789473685,1.293037396665105,0.9808701831304512,,,,,13.868421052631579,10.842105263157896,4.421052631578948,3.736842105263158,8.763157894736842,6.2105263157894735,1.6857142857142857,1.2857142857142858,5.2105263157894735,4.026315789473684,461.3421052631579,411.10526315789474,368.1842105263158,319.44736842105266,26.0,16.0,15.342105263157896,14.342105263157896,9.236842105263158,9.631578947368421,16.157894736842106,19.157894736842106,10.736842105263158,11.447368421052632,1.7894736842105263,1.9210526315789473,0.05263157894736842,0.05263157894736842,2.1842105263157894,2.8947368421052633,66.07894736842105,55.78947368421053,58.078947368421055,55.526315789473685,8.289473684210526,8.263157894736842,,,,,,,0.7980719867662996
Eerste Divisie,23/24,Roda JC,38,51.94736842105263,48.05263157894737,1.372946649932702,1.0534915476944469,,,,,14.973684210526315,11.763157894736842,5.894736842105263,4.0,8.578947368421053,7.157894736842105,1.8235294117647058,1.2647058823529411,5.578947368421052,4.684210526315789,451.44736842105266,414.1578947368421,356.7894736842105,318.3421052631579,12.0,26.5,15.868421052631579,15.657894736842104,9.973684210526315,10.921052631578947,16.105263157894736,18.789473684210527,10.131578947368421,12.394736842105264,1.5789473684210527,2.210526315789474,0.05263157894736842,0.13157894736842105,3.1315789473684212,4.0,64.07894736842105,56.81578947368421,61.44736842105263,59.73684210526316,8.342105263157896,9.342105263157896,,,,,,,0.7903235208394054
Eerste Divisie,23/24,TOP Oss,38,39.78947368421053,60.21052631578947,0.9407911576204513,1.4604720388598822,,,,,10.421052631578947,13.552631578947368,3.3157894736842106,5.657894736842105,6.394736842105263,8.052631578947368,1.1081081081081081,2.27027027027027,4.5,5.526315789473684,331.10526315789474,515.1315789473684,241.42105263157896,424.2894736842105,12.0,20.0,16.44736842105263,13.973684210526315,11.289473684210526,8.921052631578947,20.842105263157894,15.605263157894736,11.526315789473685,9.921052631578947,1.7105263157894737,1.2894736842105263,0.05263157894736842,0.07894736842105263,3.789473684210526,2.4210526315789473,58.73684210526316,69.36842105263158,56.81578947368421,59.8421052631579,8.947368421052632,9.052631578947368,,,,,,,0.7291368621840725
Eerste Divisie,23/24,Telstar,38,46.60526315789474,53.39473684210526,1.1647544269895307,1.3827072172217607,,,,,13.131578947368421,12.052631578947368,4.421052631578948,5.052631578947368,7.7368421052631575,7.578947368421052,1.3243243243243243,2.27027027027027,5.394736842105263,5.5,374.57894736842104,436.3421052631579,280.7368421052632,341.7368421052632,,,13.81578947368421,15.18421052631579,10.31578947368421,8.631578947368421,16.342105263157894,17.789473684210527,12.210526315789474,11.552631578947368,1.5789473684210527,1.631578947368421,0.18421052631578946,0.05263157894736842,3.289473684210526,3.1578947368421053,63.578947368421055,63.55263157894737,59.68421052631579,57.94736842105263,9.263157894736842,8.526315789473685,,,,,,,0.7494730925951946
Eerste Divisie,23/24,VVV-Venlo,38,49.5,50.5,1.275817193291988,1.238919404855474,,,,,12.605263157894736,12.5,5.2368421052631575,4.815789473684211,8.31578947368421,7.2368421052631575,1.6111111111111112,1.8055555555555556,4.7894736842105265,5.2368421052631575,430.8421052631579,439.5,342.55263157894734,351.44736842105266,20.75,20.5,15.473684210526315,16.289473684210527,9.5,8.842105263157896,18.81578947368421,18.07894736842105,10.736842105263158,11.736842105263158,1.4736842105263157,1.894736842105263,0.13157894736842105,0.13157894736842105,3.3421052631578947,3.8157894736842106,54.026315789473685,59.76315789473684,56.10526315789474,57.10526315789474,8.973684210526315,8.131578947368421,,,,,,,0.7950769606645492
Eerste Divisie,23/24,Willem II,38,50.526315789473685,49.473684210526315,1.4513479066880088,0.8734788611624833,,,,,13.473684210526315,10.236842105263158,5.105263157894737,3.1315789473684212,8.868421052631579,5.973684210526316,2.1944444444444446,0.9722222222222222,5.7894736842105265,4.421052631578948,452.55263157894734,449.57894736842104,362.2894736842105,358.55263157894734,17.0,23.0,14.263157894736842,13.894736842105264,9.973684210526315,8.473684210526315,16.0,20.473684210526315,9.394736842105264,10.894736842105264,1.5,1.868421052631579,0.02631578947368421,0.07894736842105263,2.263157894736842,3.1578947368421053,66.36842105263158,57.86842105263158,59.526315789473685,57.0,7.315789473684211,7.7368421052631575,,,,,,,0.8005466069663313
Eerste Divisie,24/25,ADO Den Haag,38,49.71052631578947,50.28947368421053,1.6304149866730886,1.1919154546506345,,,,,15.026315789473685,9.921052631578947,5.394736842105263,3.763157894736842,9.052631578947368,6.657894736842105,2.7027027027027026,2.054054054054054,5.052631578947368,3.8947368421052633,389.6842105263158,398.10526315789474,289.7105263157895,299.2368421052632,25.63157894736842,17.68421052631579,17.18421052631579,14.526315789473685,6.657894736842105,9.789473684210526,19.657894736842106,25.81578947368421,13.421052631578947,13.263157894736842,1.763157894736842,2.1315789473684212,0.18421052631578946,0.15789473684210525,2.473684210526316,3.6052631578947367,68.21052631578948,57.89473684210526,53.60526315789474,52.28947368421053,7.315789473684211,8.947368421052632,114.50405405405404,114.34513513513515,186.9189189189189,176.2972972972973,,,0.7434494867639114
Eerste Divisie,24/25,Cambuur,38,55.13157894736842,44.86842105263158,1.6140563612191148,1.1980031544338612,,,,,16.210526315789473,10.921052631578947,5.657894736842105,3.8421052631578947,10.210526315789474,6.842105263157895,2.1578947368421053,1.9210526315789473,5.7894736842105265,3.8947368421052633,450.8421052631579,368.0263157894737,359.2894736842105,279.57894736842104,25.289473684210527,17.63157894736842,16.973684210526315,17.42105263157895,8.289473684210526,9.368421052631579,15.789473684210526,23.236842105263158,11.68421052631579,14.026315789473685,1.7105263157894737,2.289473684210526,0.02631578947368421,0.10526315789473684,2.763157894736842,3.9473684210526314,60.10526315789474,50.0,52.026315789473685,50.421052631578945,8.842105263157896,9.973684210526315,115.2813888888889,115.47805555555556,175.94444444444446,177.27777777777777,,,0.7969297221573663
Eerste Divisie,24/25,De Graafschap,38,53.44736842105263,46.55263157894737,1.637074851235404,1.2061299526071427,,,,,16.026315789473685,11.368421052631579,5.7894736842105265,3.8157894736842106,10.131578947368421,7.552631578947368,2.388888888888889,1.8333333333333333,5.394736842105263,4.105263157894737,444.2894736842105,390.3421052631579,352.07894736842104,297.57894736842104,29.763157894736842,20.13157894736842,18.710526315789473,20.42105263157895,8.473684210526315,9.789473684210526,19.42105263157895,25.18421052631579,11.210526315789474,11.18421052631579,1.5789473684210527,1.605263157894737,0.0,0.07894736842105263,2.5526315789473686,3.8684210526315788,64.65789473684211,57.0,52.473684210526315,53.89473684210526,11.973684210526315,9.81578947368421,117.41558823529412,115.55705882352942,201.41176470588235,188.2058823529412,,,0.7924539477580999
Eerste Divisie,24/25,Den Bosch,38,45.18421052631579,54.81578947368421,1.2977223628999823,1.2162476722178446,,,,,12.263157894736842,13.236842105263158,4.473684210526316,4.447368421052632,7.421052631578948,8.078947368421053,1.9736842105263157,1.394736842105263,5.2631578947368425,5.2631578947368425,364.57894736842104,444.63157894736844,277.1578947368421,354.89473684210526,20.105263157894736,23.526315789473685,18.763157894736842,15.289473684210526,10.605263157894736,8.18421052631579,22.210526315789473,19.526315789473685,12.105263157894736,10.0,1.7105263157894737,1.4736842105263157,0.05263157894736842,0.02631578947368421,3.1052631578947367,3.1052631578947367,55.71052631578947,60.71052631578947,51.578947368421055,50.94736842105263,8.263157894736842,10.578947368421053,111.49303030303031,112.4409090909091,198.24242424242425,197.1818181818182,,,0.7602136567056446
Eerste Divisie,24/25,Dordrecht,38,48.73684210526316,51.26315789473684,1.5226108879547229,1.3893411098371231,,,,,13.763157894736842,12.736842105263158,5.078947368421052,4.394736842105263,9.105263157894736,8.105263157894736,2.289473684210526,2.1842105263157894,5.631578947368421,5.184210526315789,381.8157894736842,401.92105263157896,288.92105263157896,308.60526315789474,24.94736842105263,24.86842105263158,18.973684210526315,17.210526315789473,8.789473684210526,7.7368421052631575,21.763157894736842,23.210526315789473,12.210526315789474,13.789473684210526,1.5263157894736843,1.894736842105263,0.05263157894736842,0.10526315789473684,3.1052631578947367,3.236842105263158,57.8421052631579,59.473684210526315,56.8421052631579,56.13157894736842,9.078947368421053,9.368421052631579,119.02166666666666,115.7863888888889,253.80555555555554,235.33333333333334,,,0.7567027362326831
Eerste Divisie,24/25,Eindhoven,38,44.78947368421053,55.21052631578947,1.305613298070827,1.3607946820690338,,,,,10.763157894736842,13.131578947368421,4.421052631578948,4.657894736842105,7.526315789473684,7.815789473684211,2.1052631578947367,2.0526315789473686,3.3157894736842106,5.684210526315789,403.8157894736842,500.2631578947368,311.44736842105266,411.89473684210526,17.68421052631579,24.263157894736842,16.86842105263158,12.5,10.763157894736842,8.789473684210526,25.710526315789473,18.157894736842106,10.210526315789474,11.578947368421053,1.3421052631578947,1.605263157894737,0.07894736842105263,0.07894736842105263,2.9210526315789473,2.8684210526315788,54.0,68.6842105263158,51.18421052631579,54.39473684210526,7.473684210526316,9.236842105263158,120.76277777777779,113.85666666666667,201.44444444444446,196.66666666666666,,,0.7712609970674487
Eerste Divisie,24/25,Emmen,38,53.76315789473684,46.23684210526316,1.4580680142932796,1.263166424916261,,,,,13.18421052631579,12.342105263157896,4.868421052631579,4.7105263157894735,7.947368421052632,7.421052631578948,2.4324324324324325,1.837837837837838,5.868421052631579,4.605263157894737,439.2105263157895,377.7105263157895,345.86842105263156,283.55263157894734,23.605263157894736,20.0,16.68421052631579,18.07894736842105,9.868421052631579,10.5,21.157894736842106,22.473684210526315,14.473684210526315,11.368421052631579,1.868421052631579,2.026315789473684,0.02631578947368421,0.07894736842105263,3.289473684210526,3.4210526315789473,66.36842105263158,56.21052631578947,51.71052631578947,51.421052631578945,9.526315789473685,9.526315789473685,110.77558823529411,117.1779411764706,177.2058823529412,196.7941176470588,,,0.7874775314559617
Eerste Divisie,24/25,Excelsior,38,54.81578947368421,45.18421052631579,1.763036682017045,0.9871882643215091,,,,,16.92105263157895,9.31578947368421,5.7105263157894735,3.5789473684210527,10.947368421052632,5.473684210526316,2.5526315789473686,1.5263157894736843,6.657894736842105,3.289473684210526,457.3421052631579,376.63157894736844,365.8157894736842,281.42105263157896,28.973684210526315,15.947368421052632,16.289473684210527,18.94736842105263,8.18421052631579,9.473684210526315,15.710526315789474,27.736842105263158,12.81578947368421,9.68421052631579,1.8421052631578947,1.763157894736842,0.02631578947368421,0.05263157894736842,2.5526315789473686,3.736842105263158,67.10526315789474,52.71052631578947,54.0,50.63157894736842,10.526315789473685,9.763157894736842,114.4538888888889,119.05416666666666,241.05555555555554,224.41666666666666,,,0.7998734104378848
Eerste Divisie,24/25,Helmond Sport,38,49.421052631578945,50.578947368421055,1.2750197291046057,1.4035265029829376,,,,,11.973684210526315,13.394736842105264,4.657894736842105,4.7894736842105265,7.578947368421052,8.263157894736842,1.8918918918918919,2.1621621621621623,5.0,5.2894736842105265,398.05263157894734,410.44736842105266,313.5,324.1578947368421,21.68421052631579,24.789473684210527,16.289473684210527,16.63157894736842,9.763157894736842,8.868421052631579,22.894736842105264,22.894736842105264,13.657894736842104,14.026315789473685,1.9736842105263157,1.7105263157894737,0.10526315789473684,0.05263157894736842,3.1842105263157894,3.210526315789474,51.473684210526315,61.36842105263158,48.76315789473684,50.973684210526315,8.868421052631579,8.131578947368421,115.71114285714286,113.8002857142857,220.42857142857142,224.4,,,0.7875842919476398
Eerste Divisie,24/25,Jong AZ,38,56.6578947368421,43.3421052631579,1.3594134969916463,1.5113709007066842,,,,,12.763157894736842,13.894736842105264,5.078947368421052,5.157894736842105,7.552631578947368,9.342105263157896,2.0789473684210527,2.1578947368421053,5.026315789473684,5.7631578947368425,485.7894736842105,359.8157894736842,401.63157894736844,277.2631578947368,26.657894736842106,23.55263157894737,16.86842105263158,22.18421052631579,9.421052631578947,10.5,21.63157894736842,14.894736842105264,13.078947368421053,12.342105263157896,1.763157894736842,1.7894736842105263,0.02631578947368421,0.05263157894736842,3.3421052631578947,3.236842105263158,59.81578947368421,54.921052631578945,55.86842105263158,53.1578947368421,11.263157894736842,8.236842105263158,118.7378125,119.1175,229.25,228.9375,,,0.8267605633802817
Eerste Divisie,24/25,Jong Ajax,38,50.0,50.0,1.098949454647758,1.6350371316260788,,,,,12.447368421052632,15.526315789473685,4.447368421052632,5.526315789473684,6.947368421052632,10.078947368421053,1.263157894736842,2.3157894736842106,5.0,6.526315789473684,420.5263157894737,412.9736842105263,344.0,333.5,22.894736842105264,27.342105263157894,17.157894736842106,19.44736842105263,7.894736842105263,9.210526315789474,23.736842105263158,17.92105263157895,10.921052631578947,15.263157894736842,1.605263157894737,1.9473684210526316,0.10526315789473684,0.07894736842105263,4.2368421052631575,3.473684210526316,51.13157894736842,56.26315789473684,49.10526315789474,50.578947368421055,9.631578947368421,8.631578947368421,118.49090909090908,117.30424242424242,202.5151515151515,204.93939393939394,,,0.8180225281602003
Eerste Divisie,24/25,Jong PSV,38,55.73684210526316,44.26315789473684,1.312176642060343,1.879938081178532,,,,,12.526315789473685,17.473684210526315,4.631578947368421,6.421052631578948,7.684210526315789,11.68421052631579,2.085714285714286,2.8285714285714287,3.973684210526316,6.578947368421052,493.94736842105266,383.8421052631579,410.10526315789474,302.57894736842104,21.44736842105263,31.0,16.44736842105263,18.736842105263158,8.973684210526315,10.526315789473685,22.657894736842106,18.57894736842105,11.447368421052632,12.789473684210526,1.6842105263157894,1.4473684210526316,0.07894736842105263,0.0,4.2368421052631575,3.1842105263157894,57.18421052631579,57.526315789473685,53.13157894736842,52.31578947368421,9.0,9.026315789473685,118.24441176470589,117.70235294117647,202.2941176470588,213.08823529411765,,,0.8302610548748002
